comarca,data_lectura,temp,precip,hume,temp_anterior,precip_anterior,hume_anterior
Alt Penedès,2009-10-04,17.291666666666668,0.2,72.16666666666667,16.673333333333332,0.4,69.58333333333333
Alt Penedès,2009-10-05,19.25583333333333,0.2,80.725,17.291666666666668,0.2,72.16666666666667
Alt Penedès,2009-10-06,19.634166666666665,0.4,82.94166666666666,19.25583333333333,0.2,80.725
Alt Penedès,2009-10-07,20.321666666666665,0.4,75.13333333333334,19.634166666666665,0.4,82.94166666666666
Alt Penedès,2009-10-08,21.605833333333333,1.5,64.04166666666667,20.321666666666665,0.4,75.13333333333334
Alt Penedès,2009-10-09,19.36916666666667,0.2,79.30833333333334,21.605833333333333,1.5,64.04166666666667
Alt Penedès,2009-10-10,19.0475,0.0,77.01666666666667,19.36916666666667,0.2,79.30833333333334
Alt Penedès,2009-10-11,18.05666666666667,0.2,74.48333333333333,19.0475,0.0,77.01666666666667
Alt Penedès,2009-10-12,18.605833333333333,0.4,68.99166666666666,18.05666666666667,0.2,74.48333333333333
Alt Penedès,2009-10-13,17.284166666666668,0.2,60.55,18.605833333333333,0.4,68.99166666666666
Alt Penedès,2009-10-14,15.746666666666666,0.0,62.833333333333336,17.284166666666668,0.2,60.55
Alt Penedès,2009-10-15,14.1575,0.3,56.725,15.746666666666666,0.0,62.833333333333336
Alt Penedès,2009-10-16,12.0675,0.0,37.66666666666666,14.1575,0.3,56.725
Alt Penedès,2009-10-17,11.004166666666666,0.0,45.34166666666667,12.0675,0.0,37.66666666666666
Alt Penedès,2009-10-18,11.128333333333334,0.0,56.00833333333333,11.004166666666666,0.0,45.34166666666667
Alt Penedès,2009-10-19,10.809166666666666,0.0,75.21666666666667,11.128333333333334,0.0,56.00833333333333
Alt Penedès,2009-10-20,14.841666666666669,188.9,88.675,10.809166666666666,0.0,75.21666666666667
Alt Penedès,2009-10-21,14.516666666666667,109.5,76.81666666666666,14.841666666666669,188.9,88.675
Alt Penedès,2009-10-22,11.516666666666667,196.6,79.175,14.516666666666667,109.5,76.81666666666666
Alt Penedès,2009-10-23,15.095833333333331,0.0,60.675,11.516666666666667,196.6,79.175
Alt Penedès,2009-10-24,16.683333333333334,0.0,78.36666666666666,15.095833333333331,0.0,60.675
Alt Penedès,2009-10-25,17.680833333333332,0.4,81.19166666666666,16.683333333333334,0.0,78.36666666666666
Alt Penedès,2009-10-26,16.821666666666665,0.4,88.325,17.680833333333332,0.4,81.19166666666666
Alt Penedès,2009-10-27,15.8725,0.4,88.50833333333334,16.821666666666665,0.4,88.325
Alt Penedès,2009-10-28,16.533333333333335,0.4,89.03333333333333,15.8725,0.4,88.50833333333334
Alt Penedès,2009-10-29,16.508333333333333,0.6000000000000001,85.21666666666667,16.533333333333335,0.4,89.03333333333333
Alt Penedès,2009-10-30,16.923333333333332,0.4,77.50833333333334,16.508333333333333,0.6000000000000001,85.21666666666667
Alt Penedès,2009-10-31,15.620833333333334,0.2,90.18333333333334,16.923333333333332,0.4,77.50833333333334
Alt Penedès,2009-11-01,16.355,0.2,90.65,15.620833333333334,0.2,90.18333333333334
Alt Penedès,2009-11-02,15.1625,0.4,64.33333333333333,16.355,0.2,90.65
Alt Penedès,2009-11-03,15.4125,0.0,52.475,15.1625,0.4,64.33333333333333
Alt Penedès,2009-11-04,14.5175,0.0,52.016666666666666,15.4125,0.0,52.475
Alt Penedès,2009-11-05,11.313333333333333,0.0,52.00833333333333,14.5175,0.0,52.016666666666666
Alt Penedès,2009-11-06,9.481666666666666,0.0,64.44166666666666,11.313333333333333,0.0,52.00833333333333
Alt Penedès,2009-11-07,10.8825,0.0,64.78333333333333,9.481666666666666,0.0,64.44166666666666
Alt Penedès,2009-11-08,9.2925,0.0,59.458333333333336,10.8825,0.0,64.78333333333333
Alt Penedès,2009-11-09,9.715833333333334,0.0,44.53333333333333,9.2925,0.0,59.458333333333336
Alt Penedès,2009-11-10,9.243333333333334,0.0,49.75,9.715833333333334,0.0,44.53333333333333
Alt Penedès,2009-11-11,11.034166666666666,0.0,69.48333333333333,9.243333333333334,0.0,49.75
Alt Penedès,2009-11-12,12.268333333333334,0.0,76.875,11.034166666666666,0.0,69.48333333333333
Alt Penedès,2009-11-13,13.005833333333332,0.0,78.86666666666666,12.268333333333334,0.0,76.875
Alt Penedès,2009-11-14,13.850833333333332,0.3,81.425,13.005833333333332,0.0,78.86666666666666
Alt Penedès,2009-11-15,14.690833333333334,0.2,65.275,13.850833333333332,0.3,81.425
Alt Penedès,2009-11-16,16.345000000000002,0.0,53.69166666666667,14.690833333333334,0.2,65.275
Alt Penedès,2009-11-17,14.576666666666666,0.0,70.275,16.345000000000002,0.0,53.69166666666667
Alt Penedès,2009-11-18,13.250833333333333,0.2,79.75,14.576666666666666,0.0,70.275
Alt Penedès,2009-11-19,12.87,0.2,85.0,13.250833333333333,0.2,79.75
Alt Penedès,2009-11-20,12.755,0.2,86.375,12.87,0.2,85.0
Alt Penedès,2009-11-21,12.495,0.1,89.80833333333334,12.755,0.2,86.375
Alt Penedès,2009-11-22,13.756666666666666,1.2000000000000002,71.68333333333334,12.495,0.1,89.80833333333334
Alt Penedès,2009-11-23,11.193333333333332,0.0,62.68333333333333,13.756666666666666,1.2000000000000002,71.68333333333334
Alt Penedès,2009-11-24,9.99,0.0,71.825,11.193333333333332,0.0,62.68333333333333
Alt Penedès,2009-11-25,11.146666666666668,0.2,71.325,9.99,0.0,71.825
Alt Penedès,2009-11-26,12.261666666666668,2.4,66.95,11.146666666666668,0.2,71.325
Alt Penedès,2009-11-27,10.718333333333334,1.7,77.44166666666666,12.261666666666668,2.4,66.95
Alt Penedès,2009-11-28,8.930833333333334,0.0,69.55833333333334,10.718333333333334,1.7,77.44166666666666
Alt Penedès,2009-11-29,8.449166666666667,5.6,79.24166666666666,8.930833333333334,0.0,69.55833333333334
Alt Penedès,2009-11-30,7.0775,0.0,63.60833333333333,8.449166666666667,5.6,79.24166666666666
Alt Penedès,2009-12-01,7.838333333333334,0.0,56.73333333333333,7.0775,0.0,63.60833333333333
Alt Penedès,2009-12-02,9.19,0.1,70.36666666666666,7.838333333333334,0.0,56.73333333333333
Alt Penedès,2009-12-03,10.226666666666668,0.2,73.59166666666667,9.19,0.1,70.36666666666666
Alt Penedès,2009-12-04,11.093333333333334,0.0,62.8,10.226666666666668,0.2,73.59166666666667
Alt Penedès,2009-12-05,8.976666666666667,0.0,70.05833333333334,11.093333333333334,0.0,62.8
Alt Penedès,2009-12-06,10.738333333333332,0.0,71.88333333333334,8.976666666666667,0.0,70.05833333333334
Alt Penedès,2009-12-07,13.164166666666668,0.0,64.15,10.738333333333332,0.0,71.88333333333334
Alt Penedès,2009-12-08,12.471666666666666,0.0,59.708333333333336,13.164166666666668,0.0,64.15
Alt Penedès,2009-12-09,9.529166666666669,0.0,72.625,12.471666666666666,0.0,59.708333333333336
Alt Penedès,2009-12-10,11.105833333333331,0.0,68.45,9.529166666666669,0.0,72.625
Alt Penedès,2009-12-11,9.773333333333332,0.0,69.775,11.105833333333331,0.0,68.45
Alt Penedès,2009-12-12,7.781666666666666,0.2,77.28333333333333,9.773333333333332,0.0,69.775
Alt Penedès,2009-12-13,4.5125,22.3,85.68333333333334,7.781666666666666,0.2,77.28333333333333
Alt Penedès,2009-12-14,4.513333333333334,48.1,78.15,4.5125,22.3,85.68333333333334
Alt Penedès,2009-12-15,2.8584745762711865,3.1,66.28813559322033,4.513333333333334,48.1,78.15
Alt Penedès,2009-12-16,2.003636363636364,0.0,64.83636363636364,2.8584745762711865,3.1,66.28813559322033
Alt Penedès,2009-12-17,2.3675,0.0,75.41666666666667,2.003636363636364,0.0,64.83636363636364
Alt Penedès,2009-12-18,1.7308333333333332,0.0,62.35833333333333,2.3675,0.0,75.41666666666667
Alt Penedès,2009-12-19,1.5116666666666667,0.0,47.96666666666667,1.7308333333333332,0.0,62.35833333333333
Alt Penedès,2009-12-20,0.3316666666666666,0.0,53.86666666666667,1.5116666666666667,0.0,47.96666666666667
Alt Penedès,2009-12-21,2.0641666666666665,38.8,89.45833333333333,0.3316666666666666,0.0,53.86666666666667
Alt Penedès,2009-12-22,7.481666666666666,40.1,94.88333333333334,2.0641666666666665,38.8,89.45833333333333
Alt Penedès,2009-12-23,9.0925,42.1,83.38333333333334,7.481666666666666,40.1,94.88333333333334
Alt Penedès,2009-12-24,10.5125,53.7,91.23333333333332,9.0925,42.1,83.38333333333334
Alt Penedès,2009-12-25,10.309166666666666,4.5,67.01666666666667,10.5125,53.7,91.23333333333332
Alt Penedès,2009-12-26,7.205,27.3,93.55,10.309166666666666,4.5,67.01666666666667
Alt Penedès,2009-12-27,6.9558333333333335,0.2,73.95,7.205,27.3,93.55
Alt Penedès,2009-12-28,9.4475,2.5,66.29166666666667,6.9558333333333335,0.2,73.95
Alt Penedès,2009-12-29,13.738333333333332,3.1,78.66666666666667,9.4475,2.5,66.29166666666667
Alt Penedès,2009-12-30,13.483333333333333,0.2,75.69166666666666,13.738333333333332,3.1,78.66666666666667
Alt Penedès,2009-12-31,10.9775,1.9,69.85,13.483333333333333,0.2,75.69166666666666
Alt Penedès,2010-01-01,8.293333333333333,0.1,54.86666666666667,10.9775,1.9,69.85
Alt Penedès,2010-01-02,6.1625,0.0,71.525,8.293333333333333,0.1,54.86666666666667
Alt Penedès,2010-01-03,7.474166666666666,0.2,85.05,6.1625,0.0,71.525
Alt Penedès,2010-01-04,7.363333333333333,35.0,87.99166666666666,7.474166666666666,0.2,85.05
Alt Penedès,2010-01-05,7.73090909090909,55.1,95.16363636363636,7.363333333333333,35.0,87.99166666666666
Alt Penedès,2010-01-06,4.604166666666667,0.0,63.25,7.73090909090909,55.1,95.16363636363636
Alt Penedès,2010-01-07,2.786666666666666,55.2,84.71666666666667,4.604166666666667,0.0,63.25
Alt Penedès,2010-01-08,2.4975,12.8,74.35,2.786666666666666,55.2,84.71666666666667
Alt Penedès,2010-01-09,0.7441666666666666,0.0,49.30833333333333,2.4975,12.8,74.35
Alt Penedès,2010-01-10,0.505,0.0,63.80833333333333,0.7441666666666666,0.0,49.30833333333333
Alt Penedès,2010-01-11,1.419166666666667,0.0,72.33333333333333,0.505,0.0,63.80833333333333
Alt Penedès,2010-01-12,2.560833333333333,23.8,81.71666666666667,1.419166666666667,0.0,72.33333333333333
Alt Penedès,2010-01-13,7.632499999999999,1.4,65.55,2.560833333333333,23.8,81.71666666666667
Alt Penedès,2010-01-14,7.636666666666667,23.7,82.1,7.632499999999999,1.4,65.55
Alt Penedès,2010-01-15,8.335,0.0,62.3,7.636666666666667,23.7,82.1
Alt Penedès,2010-01-16,8.243333333333334,0.0,71.80833333333334,8.335,0.0,62.3
Alt Penedès,2010-01-17,9.375833333333333,0.4,85.73333333333333,8.243333333333334,0.0,71.80833333333334
Alt Penedès,2010-01-18,8.9075,8.5,96.525,9.375833333333333,0.4,85.73333333333333
Alt Penedès,2010-01-19,8.254166666666666,2.7,97.90833333333332,8.9075,8.5,96.525
Alt Penedès,2010-01-20,9.768333333333334,0.2,80.625,8.254166666666666,2.7,97.90833333333332
Alt Penedès,2010-01-21,7.100833333333333,0.0,71.16666666666667,9.768333333333334,0.2,80.625
Alt Penedès,2010-01-22,6.873333333333333,0.0,77.1,7.100833333333333,0.0,71.16666666666667
Alt Penedès,2010-01-23,6.409166666666667,0.2,86.91666666666667,6.873333333333333,0.0,77.1
Alt Penedès,2010-01-24,8.748333333333333,6.5,79.54166666666667,6.409166666666667,0.2,86.91666666666667
Alt Penedès,2010-01-25,5.950833333333334,21.3,91.38333333333334,8.748333333333333,6.5,79.54166666666667
Alt Penedès,2010-01-26,4.444999999999999,0.0,74.125,5.950833333333334,21.3,91.38333333333334
Alt Penedès,2010-01-27,3.4508333333333336,0.0,69.59166666666667,4.444999999999999,0.0,74.125
Alt Penedès,2010-01-28,3.055833333333333,0.0,63.708333333333336,3.4508333333333336,0.0,69.59166666666667
Alt Penedès,2010-01-29,5.5,0.0,76.23333333333333,3.055833333333333,0.0,63.708333333333336
Alt Penedès,2010-01-30,7.305833333333334,0.0,61.38333333333333,5.5,0.0,76.23333333333333
Alt Penedès,2010-01-31,4.976666666666668,3.7,77.18333333333334,7.305833333333334,0.0,61.38333333333333
Alt Penedès,2010-02-01,3.8991666666666656,0.2,70.90833333333333,4.976666666666668,3.7,77.18333333333334
Alt Penedès,2010-02-02,4.091666666666667,0.0,71.4,3.8991666666666656,0.2,70.90833333333333
Alt Penedès,2010-02-03,5.2175,0.0,72.91666666666667,4.091666666666667,0.0,71.4
Alt Penedès,2010-02-04,5.95,37.6,92.575,5.2175,0.0,72.91666666666667
Alt Penedès,2010-02-05,10.298333333333334,0.4,66.65,5.95,37.6,92.575
Alt Penedès,2010-02-06,9.879166666666666,0.0,58.63333333333333,10.298333333333334,0.4,66.65
Alt Penedès,2010-02-07,8.626666666666667,0.0,63.54166666666666,9.879166666666666,0.0,58.63333333333333
Alt Penedès,2010-02-08,6.2975,64.3,90.325,8.626666666666667,0.0,63.54166666666666
Alt Penedès,2010-02-09,6.128333333333333,31.3,81.04166666666667,6.2975,64.3,90.325
Alt Penedès,2010-02-10,4.470833333333333,0.0,53.275,6.128333333333333,31.3,81.04166666666667
Alt Penedès,2010-02-11,1.0558333333333334,0.0,36.86666666666667,4.470833333333333,0.0,53.275
Alt Penedès,2010-02-12,1.2016666666666669,0.0,49.225,1.0558333333333334,0.0,36.86666666666667
Alt Penedès,2010-02-13,1.9383333333333328,0.0,62.71666666666667,1.2016666666666669,0.0,49.225
Alt Penedès,2010-02-14,1.575,0.0,59.55833333333333,1.9383333333333328,0.0,62.71666666666667
Alt Penedès,2010-02-15,1.4766666666666666,22.9,79.20833333333333,1.575,0.0,59.55833333333333
Alt Penedès,2010-02-16,6.804166666666666,15.8,88.64166666666667,1.4766666666666666,22.9,79.20833333333333
Alt Penedès,2010-02-17,8.861666666666668,3.4000000000000004,91.2,6.804166666666666,15.8,88.64166666666667
Alt Penedès,2010-02-18,9.0025,41.6,79.35833333333333,8.861666666666668,3.4000000000000004,91.2
Alt Penedès,2010-02-19,8.979166666666666,51.7,72.925,9.0025,41.6,79.35833333333333
Alt Penedès,2010-02-20,6.38,0.0,59.34166666666667,8.979166666666666,51.7,72.925
Alt Penedès,2010-02-21,4.6825,19.1,81.05,6.38,0.0,59.34166666666667
Alt Penedès,2010-02-22,8.340833333333332,0.6000000000000001,83.0,4.6825,19.1,81.05
Alt Penedès,2010-02-23,11.91,0.0,60.84166666666667,8.340833333333332,0.6000000000000001,83.0
Alt Penedès,2010-02-24,11.915,0.0,51.225,11.91,0.0,60.84166666666667
Alt Penedès,2010-02-25,11.72,0.1,64.68333333333334,11.915,0.0,51.225
Alt Penedès,2010-02-26,11.685,0.0,47.81666666666667,11.72,0.1,64.68333333333334
Alt Penedès,2010-02-27,8.015833333333333,5.0,82.70833333333333,11.685,0.0,47.81666666666667
Alt Penedès,2010-02-28,11.765,0.3,58.29166666666666,8.015833333333333,5.0,82.70833333333333
Alt Penedès,2010-03-01,9.741666666666667,0.0,62.78333333333333,11.765,0.3,58.29166666666666
Alt Penedès,2010-03-02,10.0075,4.1000000000000005,61.141666666666666,9.741666666666667,0.0,62.78333333333333
Alt Penedès,2010-03-03,7.485833333333333,68.0,81.46666666666667,10.0075,4.1000000000000005,61.141666666666666
Alt Penedès,2010-03-04,9.360833333333334,0.3,75.44166666666666,7.485833333333333,68.0,81.46666666666667
Alt Penedès,2010-03-05,7.586666666666667,3.8,74.55,9.360833333333334,0.3,75.44166666666666
Alt Penedès,2010-03-06,6.510833333333333,0.0,54.391666666666666,7.586666666666667,3.8,74.55
Alt Penedès,2010-03-07,4.395,43.7,78.63333333333334,6.510833333333333,0.0,54.391666666666666
Alt Penedès,2010-03-08,0.6358333333333334,96.0,89.85,4.395,43.7,78.63333333333334
Alt Penedès,2010-03-09,2.9641666666666664,0.0,62.98333333333333,0.6358333333333334,96.0,89.85
Alt Penedès,2010-03-10,1.3766666666666665,0.0,48.5,2.9641666666666664,0.0,62.98333333333333
Alt Penedès,2010-03-11,2.0591666666666666,0.0,62.675,1.3766666666666665,0.0,48.5
Alt Penedès,2010-03-12,1.995833333333333,0.0,76.475,2.0591666666666666,0.0,62.675
Alt Penedès,2010-03-13,4.8525,0.0,62.516666666666666,1.995833333333333,0.0,76.475
Alt Penedès,2010-03-14,6.2283333333333335,0.0,56.40833333333333,4.8525,0.0,62.516666666666666
Alt Penedès,2010-03-15,6.785,0.0,61.63333333333333,6.2283333333333335,0.0,56.40833333333333
Alt Penedès,2010-03-16,7.4225,0.0,75.175,6.785,0.0,61.63333333333333
Alt Penedès,2010-03-17,7.760833333333333,0.2,72.24166666666666,7.4225,0.0,75.175
Alt Penedès,2010-03-18,8.499166666666666,0.2,77.11666666666666,7.760833333333333,0.2,72.24166666666666
Alt Penedès,2010-03-19,10.066666666666666,0.0,80.74166666666666,8.499166666666666,0.2,77.11666666666666
Alt Penedès,2010-03-20,15.094166666666666,0.4,68.85833333333333,10.066666666666666,0.0,80.74166666666666
Alt Penedès,2010-03-21,13.41,27.5,75.23333333333333,15.094166666666666,0.4,68.85833333333333
Alt Penedès,2010-03-22,12.388333333333332,66.3,94.35833333333332,13.41,27.5,75.23333333333333
Alt Penedès,2010-03-23,12.33,0.2,89.01666666666667,12.388333333333332,66.3,94.35833333333332
Alt Penedès,2010-03-24,11.469166666666666,0.2,89.575,12.33,0.2,89.01666666666667
Alt Penedès,2010-03-25,11.765833333333337,1.0,91.28333333333332,11.469166666666666,0.2,89.575
Alt Penedès,2010-03-26,12.758333333333333,0.0,53.15,11.765833333333337,1.0,91.28333333333332
Alt Penedès,2010-03-27,13.278333333333334,0.2,45.13333333333333,12.758333333333333,0.0,53.15
Alt Penedès,2010-03-28,11.934166666666666,0.0,60.833333333333336,13.278333333333334,0.2,45.13333333333333
Alt Penedès,2010-03-29,9.819166666666666,0.0,81.10833333333333,11.934166666666666,0.0,60.833333333333336
Alt Penedès,2010-03-30,12.4,9.9,53.61666666666667,9.819166666666666,0.0,81.10833333333333
Alt Penedès,2010-03-31,11.535,0.0,52.85833333333333,12.4,9.9,53.61666666666667
Alt Penedès,2010-04-01,10.031666666666666,0.0,61.71666666666667,11.535,0.0,52.85833333333333
Alt Penedès,2010-04-02,10.3675,0.0,67.55833333333334,10.031666666666666,0.0,61.71666666666667
Alt Penedès,2010-04-03,11.395833333333334,0.0,70.74166666666666,10.3675,0.0,67.55833333333334
Alt Penedès,2010-04-04,10.6775,26.8,69.51666666666667,11.395833333333334,0.0,70.74166666666666
Alt Penedès,2010-04-05,9.113333333333332,0.0,72.4,10.6775,26.8,69.51666666666667
Alt Penedès,2010-04-06,11.1525,0.0,67.45,9.113333333333332,0.0,72.4
Alt Penedès,2010-04-07,10.308333333333334,12.1,80.79166666666667,11.1525,0.0,67.45
Alt Penedès,2010-04-08,11.0175,0.1,67.575,10.308333333333334,12.1,80.79166666666667
Alt Penedès,2010-04-09,12.981666666666666,0.0,54.675,11.0175,0.1,67.575
Alt Penedès,2010-04-10,13.581666666666669,0.0,53.55,12.981666666666666,0.0,54.675
Alt Penedès,2010-04-11,14.684166666666666,0.0,46.675,13.581666666666669,0.0,53.55
Alt Penedès,2010-04-12,9.685833333333331,12.9,79.66666666666667,14.684166666666666,0.0,46.675
Alt Penedès,2010-04-13,8.74,0.9,80.28333333333333,9.685833333333331,12.9,79.66666666666667
Alt Penedès,2010-04-14,9.225,4.8,72.90833333333333,8.74,0.9,80.28333333333333
Alt Penedès,2010-04-15,10.791666666666666,0.2,62.31666666666667,9.225,4.8,72.90833333333333
Alt Penedès,2010-04-16,10.935,2.2,62.0,10.791666666666666,0.2,62.31666666666667
Alt Penedès,2010-04-17,11.7475,0.0,59.31666666666667,10.935,2.2,62.0
Alt Penedès,2010-04-18,11.865833333333336,0.3,70.29166666666667,11.7475,0.0,59.31666666666667
Alt Penedès,2010-04-19,13.2675,30.8,79.975,11.865833333333336,0.3,70.29166666666667
Alt Penedès,2010-04-20,15.03,0.2,69.5,13.2675,30.8,79.975
Alt Penedès,2010-04-21,15.455833333333334,0.0,63.65833333333333,15.03,0.2,69.5
Alt Penedès,2010-04-22,13.385,0.2,72.5,15.455833333333334,0.0,63.65833333333333
Alt Penedès,2010-04-23,14.53,9.2,70.68333333333334,13.385,0.2,72.5
Alt Penedès,2010-04-24,15.6275,0.5,73.28333333333333,14.53,9.2,70.68333333333334
Alt Penedès,2010-04-25,17.5075,0.0,63.78333333333333,15.6275,0.5,73.28333333333333
Alt Penedès,2010-04-26,18.901666666666664,0.0,58.15833333333333,17.5075,0.0,63.78333333333333
Alt Penedès,2010-04-27,17.115833333333335,0.0,59.78333333333333,18.901666666666664,0.0,58.15833333333333
Alt Penedès,2010-04-28,17.159166666666668,0.0,50.69166666666667,17.115833333333335,0.0,59.78333333333333
Alt Penedès,2010-04-29,16.095833333333335,0.0,67.10833333333333,17.159166666666668,0.0,50.69166666666667
Alt Penedès,2010-04-30,16.098333333333333,0.1,75.425,16.095833333333335,0.0,67.10833333333333
Alt Penedès,2010-05-01,15.3025,7.3,81.59166666666667,16.098333333333333,0.1,75.425
Alt Penedès,2010-05-02,15.8075,4.6000000000000005,71.65,15.3025,7.3,81.59166666666667
Alt Penedès,2010-05-03,9.345833333333331,313.9,93.61666666666666,15.8075,4.6000000000000005,71.65
Alt Penedès,2010-05-04,8.8525,103.5,77.69166666666666,9.345833333333331,313.9,93.61666666666666
Alt Penedès,2010-05-05,10.269166666666669,1.5,70.10833333333333,8.8525,103.5,77.69166666666666
Alt Penedès,2010-05-06,10.656666666666666,0.0,71.1,10.269166666666669,1.5,70.10833333333333
Alt Penedès,2010-05-07,11.948333333333332,18.0,74.04166666666667,10.656666666666666,0.0,71.1
Alt Penedès,2010-05-08,13.8125,25.7,78.58333333333333,11.948333333333332,18.0,74.04166666666667
Alt Penedès,2010-05-09,13.353333333333332,17.900000000000002,84.36666666666666,13.8125,25.7,78.58333333333333
